,id,script
279,3ywAbuz0cMI,곱으로 연결된 각각을 인수라 그래 곱으로 연결된 각각 그러니까 잘 봐 이렇게 있으면 여기에서의 인수를 얘기하라 그러면도 인수 왜 호불호 연결된 각각을 얘도 인수 얘도 인수 얘도 인수 예를 들어서 얘도 인수 얘도 인수 왜 겁으로 연결된 각각의 인수라 그래요
280,3ywAbuz0cMI,여기는 곱하기가 뭘로 연결돼 있어 랑랑과 곱으로 연결되어 있으니까도 인수 도인 수도인 수심 지어 얘네들도도 인수 왜래도 곱하기로 연결되어 있습니다
281,3ywAbuz0cMI,곱하기 연결된 각각 인수 모두 인수 도인 수심 지어도 하나의 인수예요
282,3ywAbuz0cMI,왜 이랑 곱해져있는 거니까 여기서도 인수는 뭐야도 인수 구해 요도 인수예요
283,3ywAbuz0cMI,그리고 이 전체도 사람들은 인수라고 그러니까 곱으로 연결된 각각을 인수라고 그래요
284,3ywAbuz0cMI,그러니까 인수분해라는 말은 뭐냐면 곱으로 분해하는 걸 인수분해라 그래요
285,3ywAbuz0cMI,그러니까를 인수분해 하시고 그러잖아요를 인수분해 하라 그러면 얘를 곱고 라로 분해하라는 얘기예요
286,3ywAbuz0cMI,어떤 사람은 이렇게 써요
287,3ywAbuz0cMI,어떤 사람은 이렇게 써요
288,3ywAbuz0cMI,이거잖아요
289,3ywAbuz0cMI,어떤 사람은 이렇게 써요
290,3ywAbuz0cMI,다인 수분해요
291,3ywAbuz0cMI,답은 얘도 답이고 얘도 답이고 얘도 답이야
292,3ywAbuz0cMI,뭐라 그랬으니까 인수분해 하라고 그랬어요 인수분해 뭔데 또 연결하고 은 곱하기 으레 더 쪼갤 수 있잖아요
293,3ywAbuz0cMI,얘네들은 더 이상 쪼갤 수 없잖아
294,3ywAbuz0cMI,내가 얘기하는 더 이상 쪼갤 수 없는 수를 영어로 이거를 한자어로 소스 그래요
295,3ywAbuz0cMI,소수가 아니라 이런 걸 소수 얘는 읽을 때 어떻게 했냐면 소수 이렇게 있습니다
296,3ywAbuz0cMI,그렇게 읽어요
297,3ywAbuz0cMI,그래서 옛날에는 이렇게 썼었어요
298,3ywAbuz0cMI,무슨 말이냐면 비수 학적으로 피 깨기 하면 더 이상 쪼갤 수 없는 숫자 수학적으로 얘기하면 가 자신 이외에는 약수가 없는 자연 그 과 자신이에는 약수가 없는가의 약수 얘기하시오 석 들어야 돼 모르는 사람은 자기 자신 말고도 약수가 있잖아
299,3ywAbuz0cMI,이런 거는 소수라고 안 하고 과자기 자신 만약 수로 갖는 그런 자연수를 소수라 그래요
300,3ywAbuz0cMI,쉽게 얘기하면 프레임 넘버 뭐야 더 이상한 쪼개지는 거 더 이상 안 죽여지기잖아요
301,3ywAbuz0cMI,그러니까 얘도 소수고 얘도 소수고 얘도 소수거든요
302,3ywAbuz0cMI,소수인 인수로 분해했다를 사람들은 소인수분해 이렇게 얘기하는 거야
303,3ywAbuz0cMI,소수인 인수로 분해했다
304,3ywAbuz0cMI,이렇게 그러니까 인수분해는 얘도 답이고 얘도 다 비고 얘도 답이지만 송인 수분해는 이것만 답이죠
305,3ywAbuz0cMI,그러니까 집중해 봐 곱하기를 전개하시고 그러면 전개하셔 그러면 씨인데 다른 말로 집중해 봐
306,3ywAbuz0cMI,좌변은 랑랑 곱으로 연결되어 있으니까 얘도 인수 얘도 인수 곱으로 연결되어 있으니까 항이 하나야 다낭이 하나야
307,3ywAbuz0cMI,근데 우면 얘랑 얘랑 합으로 연결되어 있으니까 한 이 두 개야
308,3ywAbuz0cMI,이렇게 집중해 끝나서 거의 분 후에 집에 갈 거예요
309,3ywAbuz0cMI,여러분이 가는 게 아니라 내가 집에 갈 거야
310,3ywAbuz0cMI,이와 같이 집중해 단항식을 방식으로 바꾸는 과정을 전개라고 전 개전 개전 개 그리고 잘 봐 다항식을 다른 말로 합골은 무슨 꼴로 곱고 라로 바꾸는 과정을 인수분해라고 해요
311,3ywAbuz0cMI,왜 뜻이 뭐라 그랬어 인수로 분해하는 거 다른 말로 만들어주는 거함 골을 곳곳으로 만들었잖아
312,3ywAbuz0cMI,얘랑 얘의 인수분해라 그러는 거야
313,3ywAbuz0cMI,그러니까 수학에서 전개랑 인 수분해는 방향의 차이밖에 없어요
314,3ywAbuz0cMI,다시뭐할수있고인수분해할수있고다른말로합골로전개한것을다시곱불로바꾸는과정을인수분해곱고를합골로늘어뜨리는과정을전개다이렇게얘기하는거예요
315,3ywAbuz0cMI,그래서 잘 들어와 인수분해는 같은 이야기예요 방향의 차이니까 이렇게 바라보면 이렇게 바라보면 인 수분해요
316,3ywAbuz0cMI,그러니까 여러분이래서는 안 돼요
317,3ywAbuz0cMI,전개 공식과 인수분해 공식을 따로 공부하는 게는 틀린 말이지
318,3ywAbuz0cMI,어차피 같은 식이 될 테니까 그런데 고등학교 과정 총 개의 곱셈 공식 인수분해 공식 중에서 어떤 공식은 전개가 편할 때가 있고 어떤 공식은 인수분해 위주로 푸는 게 더 편할 때가 있어요
319,3ywAbuz0cMI,그래서 여러분들은 어떻게 하는 게 좋아내가 하라는 대로 공부하십니다
320,3ywAbuz0cMI,내가 하라는 대로 알겠습니까
321,3ywAbuz0cMI,전개가 더 편한 거는 전개로 공부할 거고 인수분해가 훨씬 더 유용한 것은 인수분해 왜 방향만 바꾸면 똑같은 식이 되는 거니까 전개와 인수분해는 둘 중에 어느 하나만 기억해 주시면 되는데 대부분은 전개 공식으로 기억하는 것이 좋고 그 전개 공식을 다른 말로 뭐라 그랬는데 시작 곱셈공식 당시의 곱셈이기 때문에 곱셈공식이라고 이야기하는 거예요
322,3ywAbuz0cMI,그중에서 첫 번째가 바로 뭐냐면 완전 제곱식의 제곱인의 제곱이라는 서예를 가지고 사람들 뭐라고 부르냐면 완전 제곱식 이렇게 이름을 붙여요
323,3ywAbuz0cMI,공식 외운다고 수학이 아니라 그랬잖아
324,3ywAbuz0cMI,여러분 이렇게 설명해야 돼요
325,3ywAbuz0cMI,야 얘가 왜 이렇게 되니 그러면 그럼 아무도 안 해요
326,3ywAbuz0cMI,미치겠어요
327,3ywAbuz0cMI,내가 정말 왜 이걸 안 할까
328,3ywAbuz0cMI,이걸 알아야 돼요
329,3ywAbuz0cMI,왜이건지여러분제곱이라는게무슨뜻이야두번곱한뜻이니까이얘기는의제곱이라는것은를두번곱한뜻이에요
330,3ywAbuz0cMI,그래서 계산을 하면 잘 봐 전개 이렇게만 먹어야 시작 뭐랑 똑같아랑 같고 이렇게 하면 얼마나 얘네들은 무슨 한 동류항 그래서에 다가니까 애 다 가 그러니까 이게 정상적인 방식인데 이 택솔 롱 타임 너무 시간이 오래 걸려서 앞으로는 이렇게 하지 말고 곧바로 이렇게 쓰도록 익혀 둡시다라는 말을 두 글자 공식 이렇게 얘기하는 내가 여러분한테 첫 시간에 뭐라 그랬어요
331,3ywAbuz0cMI,공식을 암기하지 말고 왜 그러는지 알려 그랬죠
332,3ywAbuz0cMI,왜 그런지 알았어요
333,3ywAbuz0cMI,몰랐어요
334,3ywAbuz0cMI,알았잖아요
335,3ywAbuz0cMI,왜 여기 이가 생기는지 알았잖아요
336,3ywAbuz0cMI,여러분 주위에 있는 친구한테 여기에 가 왜 생겼어
337,3ywAbuz0cMI,그러면 진짜 진짜 모른다니까 그거를 아는 친구라면 나중에 그걸 아는데 여기서 이이가 어디 생겼는지를 모른다니까 같은이거든요
338,3ywAbuz0cMI,이런 거 본 적이 있니 여러분 내가 여러분들한테 얘기하는 완전히 알아야 된다는 것은 선의 학습을 통해서는 상설 평균을 기약 평균보다 크거나 같다 외우면서 뭐를 모르냐면 왜 양수라는 조건이 필요한지 모른다니까
339,3ywAbuz0cMI,그럼 외운다니까 양수일 때만 사용할 양수일 때만 그리고 두 개를 더해서 반으로 여기 이 어디서나 여기서 나왔거든
340,3ywAbuz0cMI,전개 공식에서 나왔거든요
341,3ywAbuz0cMI,모르잖아요
342,3ywAbuz0cMI,박수 따라서 앞으로 얘를 첫 번째 곳이 완전제곱식이라는 이름으로 공부할 거고요
343,3ywAbuz0cMI,앞으로 이렇게 공부할 거예요
344,3ywAbuz0cMI,완전제곱식은항두개짜리앞에거가있고뒤에거가있고항두개짜리전체를제곱할때는이유는알았으니까이걸에이지오브라이러지마시고요
345,3ywAbuz0cMI,이렇게 얘기했으면 좋겠어
346,3ywAbuz0cMI,얘가 앞에 꼭 얘가 뒤에 거잖아요
347,3ywAbuz0cMI,이렇게 얘기했으면 앞에 거제 곱하고 그다음에 잘 봐 어떤 친구들 얘가 플러스가 마이너스 이렇게 외우는 게 아니라 앞에 것만 두 번 곱한 걸 여기다 쓰고요
348,3ywAbuz0cMI,그다음엔 앞에 거랑 뒤에 거랑 이렇게 곱하는데 이 곱하는 게 두 번 나온다는 거 조금 전에 보여줬지
349,3ywAbuz0cMI,그래서 동류항 처리한 면 앞에 거랑 뒤에 거랑 곱하는 이유가 뭐야 알 잠깐만 봐봐
350,3ywAbuz0cMI,원래는 이거잖아
351,3ywAbuz0cMI,그러니까 이렇다 할 때도 앞에 거랑 뒤 거리 곱하기 이렇게 갈 때도 곱하게 되니까 앞에 거랑 뒤에 거랑 곱한 것은 두 번 발생하지 그런 뜻이지
352,3ywAbuz0cMI,그리고 이렇게 곱할 때는 뒤에 것만 두 번 곱하니까 이 뜻이잖아
353,3ywAbuz0cMI,그러니까 이것들 영어로 에이전트 제곱이라고 외우지 말고 앞에 거제 곱하고 앞에 것도 곱한 다음에도 곱하고 뒤에 것도 제곱한다
354,3ywAbuz0cMI,그게 끝이에요
355,3ywAbuz0cMI,그렇게 서술할 줄 알아야 돼요
356,3ywAbuz0cMI,그런데 이 일하는 거를 잊지 않으려면 다음과 같은 방식도 괜찮아 앞에 있는 것만 두 번 곱한 걸 내다 쓰고 눈에 보이는 걸 다 곱한다
357,3ywAbuz0cMI,그것도 괜찮아요
358,3ywAbuz0cMI,이짠짠눈에보이는거앞에거또시작뒤에거또모두여기이강상이있으니까이세계를곱한다라고생각하는것도괜찮아요
359,3ywAbuz0cMI,그러니까 집중에 대해서 전체의 제곱이다
360,3ywAbuz0cMI,그러면 앞에게 뭐야
361,3ywAbuz0cMI,시작 최민아 마지막인데 한 번만 뒤에 거는 앞에 거는 첫 번째 뭐라고 시작 앞에 걸 제곱하고 두 번째는 뭐였어 요란 앞에 거랑 뒤에 거 마이너스를 다 곱한 거 그럼 숫자는 숫자 키를 곱하면 되니까 앞이니까 뒤에 거를 제곱하는 거야
362,3ywAbuz0cMI,무조건 플러스가 아니라 뒤에 걸 제곱하는 거야
363,3ywAbuz0cMI,그러니까를 제곱하는 게 아니라 다 같이 시작을 제곱하는 데는 제곱하면 사라지니까 제곱이 되더라
364,3ywAbuz0cMI,이런 얘기라고요
365,3ywAbuz0cMI,얘까지 하도록 하겠습니다
366,3ywAbuz0cMI,왜 그런지 여러분 다 알고 다음 시간에 뵙겠습니다
367,3ywAbuz0cMI,여기까지
368,4BjR0bqDL3E,인수분 오시길 번을 공부해 보도록 하겠습니다
369,4BjR0bqDL3E,신경식 번은 완전제 몹시 데 관한 이야기인데요
370,4BjR0bqDL3E,우리가 이야긴데 곱셈 공식 벌 배웠습니다
371,4BjR0bqDL3E,생고기 받게 됩니까의 제곱이 줘
372,4BjR0bqDL3E,얘를 전개하면 어떻게 됩니까 본 북방 거 아닙니까
373,4BjR0bqDL3E,이렇게 보면 적 이렇게 곱하면 이렇게 보면 가 말입니다
374,4BjR0bqDL3E,나는 이렇게 보면 주제곡 소리가 예를 전개해 보면 이로 드로스 비즈 학년 때 전개했던 생강 나오죠
375,4BjR0bqDL3E,샘 공식 번이 얻습니다
376,4BjR0bqDL3E,마찬가지로 이를 제곱 보면 제고로 습지 제국이 됐었죠
377,4BjR0bqDL3E,자임하는전기의아니까자의보면좌변은이며끼에요
378,4BjR0bqDL3E,한계입니다
379,4BjR0bqDL3E,우변에는 항의 세계식이죠
380,4BjR0bqDL3E,따라서 당시를 달라는 식으로 만드니까 이렇게 하는 게 이 수분해가 되는 거죠
381,4BjR0bqDL3E,이제 이술의 공식 번은 완전제곱식으로 만드는 것입니다
382,4BjR0bqDL3E,자 그렇다면 완전 제국 시계 우린 형태를 내가 더 면밀하게 봐야 되고 쭉 빨려 중용 데이지 피즈 여기 가위엔 어떻게 이인수 분해되느냐 플러스플러스 이에 제 이런 식으로 인습을 해가 되는 것이죠
383,4BjR0bqDL3E,그래서여기에는의지고있는것이고여기에는의제곱이있는것이고가운대항에는길배에곱하기가있는것입니다
384,4BjR0bqDL3E,그래서 우리가 이런 식으로 다항식 다항식의 제곱을 다항식의 제곱을 우리가 바로 완전제곱 시기라고 합니다
385,4BjR0bqDL3E,완전적어쭈여기있으니까완전접속자그래서이걸와로쓸수도있고너우리가쉽게설명을하자면네뭐해줘
386,4BjR0bqDL3E,플러스 배의 모국어 기세 뭐 플러스 세모 이즈 에러 어떻게 인지발달되겠습니까
387,4BjR0bqDL3E,예내모에플러스니까플러스세모니까세모액체곡이런소린손해가되겠지요
388,4BjR0bqDL3E,우리가 네모와 뭐가 뭔지만 알면 네모 플러스는 플러스 세모 제곱의 야 되겠죠
389,4BjR0bqDL3E,그래서 이형태를 보고 네모와 세모만 구한다면 쉽게 주분 해를 할 수 있는 것입니다
390,4BjR0bqDL3E,자예를 들어서 다바 움 것 같은 다음식은 인수분해 아라는 문제가 나왔다
391,4BjR0bqDL3E,그러면지금이게완전제곱씩인가확인해보려면지금여기가네모에지우비고여기가세모이제고비고여기가회곱하기세모가되는지확인을하면되는겁니다
392,4BjR0bqDL3E,묘지 봅시다 네모 굽이 법이니까 사회 세우 분모에 직업이에요 줘 아닙니까
393,4BjR0bqDL3E,그러니까 네모에 해당하는 것은 가되는 거죠
394,4BjR0bqDL3E,여자와 주로 뭐야
395,4BjR0bqDL3E,이제 부분 구니까 군은 회 제곱 아닙니까 체모에 해당하는 것은 이되는 거 아닙니다
396,4BjR0bqDL3E,자 그렇다면 이 가운데 한 이 두 배의 내부 곱하기 몸 안된다면 얘는 완전 죄 없이 되는 거죠
397,4BjR0bqDL3E,뭐해볼까요
398,4BjR0bqDL3E,후배네 모가 세모가 자꾸 펴보면 자 어떻습니까
399,4BjR0bqDL3E,완전제 혹시 된다는 얘기죠
400,4BjR0bqDL3E,작업했습니다
401,4BjR0bqDL3E,여기에 네모를 써주면 되죠
402,4BjR0bqDL3E,네모는 무기 세모를 써주면 되죠
403,4BjR0bqDL3E,모든 아이디어 플러스니까 플러스 제 굽을 써주면 인수분해가 완성이 된다 그랬습니까
404,4BjR0bqDL3E,다음과 같은 문제도 생각해 볼 수가 있는데요
405,4BjR0bqDL3E,베이비플롯은네모가완전지금붙이기될때네모안에들어갈알맞은값승부엇인가자그렇다면우리가아까해봤죠
406,4BjR0bqDL3E,얘는 네모 해 지 오비되고 여기에는 룸 세모의 제곱이 들어가겠죠
407,4BjR0bqDL3E,이 가운데는 두 배의 내무부 파기 세모가 오면 된다는 것입니다
408,4BjR0bqDL3E,자 그럼 한번 구해보겠습니다
409,4BjR0bqDL3E,네모는 예가 되게 있죠
410,4BjR0bqDL3E,멤버가 되어야지 내무 해지고 해 계곡 되는 거 아닙니까
411,4BjR0bqDL3E,자 그렇게 우리가 세모를 구해야지 되겠죠
412,4BjR0bqDL3E,자 그렇다면 기대 지금 네 모 가입니다
413,4BjR0bqDL3E,그다음에 세모는 우리가 알 수가 없죠
414,4BjR0bqDL3E,부대의 내무 극복이 세모는 게 대로 봐야겠죠 마에 라스 베이비와 같은 거 아닙니까 배의 네모 급하기 세모는 식 와 같다
415,4BjR0bqDL3E,자 그럼 여기서 일구할 수가 있죠
416,4BjR0bqDL3E,없어지고 양변을 노 나누면 되겠습니다
417,4BjR0bqDL3E,자 그렇다면 여기서 약뿐이 되면서 이 약 뿌리 되면서 몇 분이 되면서 옛 세모는 오비가 되는 거 아닙니까 자금 됐습니다
418,4BjR0bqDL3E,여기에 들어갈 것은 세모의 제 굽이니까 세모가 오비 알아서 제곱이 들어가면 완전제 몹시되는 것입니다
419,4BjR0bqDL3E,저와 또 다음과 같은 문제도 있을 수 있습니다
420,4BjR0bqDL3E,플러스 네모 플러스 아이 제곱이 완전제곱식으로 인숙 내되 때 외모에 들어갈 알맞은 값을 구하여라
421,4BjR0bqDL3E,자 마찬가지입니다에 여기는 내 모호해지고 말입니까
422,4BjR0bqDL3E,여기는 세모해지고 말입니까 가운데 들어갈 것은 부대의 내 보급하기 세모입니다
423,4BjR0bqDL3E,사 온 제곱 네모에 씌우기니까 제분 예의 제곱 말입니까 바라서 네모는 가 되는 것이죠
424,4BjR0bqDL3E,어차가 비록 와이제 우비 뭐해 주아 이제 부분 무아이의 지금 아닙니까
425,4BjR0bqDL3E,따라서 세요 오늘 해야 됐습니다
426,4BjR0bqDL3E,그렇다면 가운데 들어갈 것은 두 배 네모는 고 세모는 아이니까 자꾸 배우는 의서가 될 것이다
427,4BjR0bqDL3E,자 이렇게 하면 틀린 것입니다
428,4BjR0bqDL3E,자 이 가운데 들어갈 때는 플러스가 다 뵙겠습니다
429,4BjR0bqDL3E,이 가운데 만약에 플러스 사실 다 그렇다면 플러스 우아 이에 제국으로 인수분해가 될 거 아닙니까 만약에 가운데가 따랐다며는 우아 이에 제국의 이수 내가 될 것입니다
430,4BjR0bqDL3E,그래서 가운데 안 구할 때는 플러스마이너스 북의 모두 완전 제목식으로 되는데 만족한다는 것을 알아두면 되겠습니다
431,Aj7sBCuMKaQ,자 우리 오늘은요
432,Aj7sBCuMKaQ,선생님이 앞서 예고한 대로 어근의 공식이 어떻게 생각하게 됐는지 그 유도하는 과정을 조금 알려 드리도록 할 텐데요
433,Aj7sBCuMKaQ,그 유도과정이 그 기본 베이스는 제곱근을 이용한 이차방정식 수요 우리가 완전제곱씩 용해 가주고 이차방정식 풀었을 때 그 내 고식을 알기 전에 고 풀었을 때 그 내용들이 기본 바탕으로 해서 예를 그냥 일반화시킨 것뿐이에요
