,text,start,duration,video_id
255,자 그랬더니 와 선생님 이거 인수 분의 한번 하는데 지금 4 2 번의,1124.929,7.681,6pQVhPBrfbw
256,시행착오를 겪어 든요,1130.21,7.02,6pQVhPBrfbw
257,왜 이렇게 어려운 뭔가요 이게 이런 말씀들을 하시는데 이게 이제 처음,1132.61,6.75,6pQVhPBrfbw
258,하니까 이거 4개를 다 해봤죠,1137.23,8.069,6pQVhPBrfbw
259,이걸 여러번 하다보면 요 요 마인의 - x 를 고려하면서 이 두 수를,1139.36,11.549,6pQVhPBrfbw
260,찾아냅니다 즉 1 과육은 요 어느 쪽에 - 보호가 붙는 다고 하더라도 그,1145.299,10.201,6pQVhPBrfbw
261,2를 더해서 마이너 섹스를 만들 수 없다는 걸 우리가 직감적으로 알게,1150.909,5.851,6pQVhPBrfbw
262,되는 거죠,1155.5,7.38,6pQVhPBrfbw
263,그저 그래서 그런 경우는 제외하고 2와 3으로 바로 시도를 한 게 되는,1156.76,7.23,6pQVhPBrfbw
264,겁니다,1162.88,4.409,6pQVhPBrfbw
265,그래서 연습이 중요해요 태초,1163.99,6.809,6pQVhPBrfbw
266,자 그런데 여러분들한테 한가지 팁을 알려드리면,1167.289,7.231,6pQVhPBrfbw
267,2x 는 요 굳이 쓸 필요가 없다 이겁니다,1170.799,9.091,6pQVhPBrfbw
268,어차피 우리는 개수 들만 가지고 놀 거기 때문에 2x 를 생각해요,1174.52,9.09,6pQVhPBrfbw
269,이 무슨 뜻이냐면 2x 는 원래는 1 곱하기 x 잖아요,1179.89,8.43,6pQVhPBrfbw
270,이것도 1 곱하기 했으니까 x 는 쓰지 않고 개수 들만 이렇게 쓰는,1183.61,5.819,6pQVhPBrfbw
271,겁니다,1188.32,5.219,6pQVhPBrfbw
272,그럼 이 것 이것들을 이렇게 크로스로 고 패도 x 가 안 나오겠죠,1189.429,9.841,6pQVhPBrfbw
273,그래서 요거 두개 더해서 x 항의가 예수 란 똑같은 지만 확인을 하는,1193.539,7.611,6pQVhPBrfbw
274,거예요,1199.27,7.13,6pQVhPBrfbw
275,그래서 굳이 x 를 쓰지 않고 우리는 이 개수 들만 가지고 계산을 해서,1201.15,10.83,6pQVhPBrfbw
276,요 둘의 합이 액상의 계수가 나오는지 고걸 확인은 이렇게 간단한 방법을,1206.4,8.07,6pQVhPBrfbw
277,사용하기도 합니다,1211.98,8.669,6pQVhPBrfbw
278,된 날 오케이 자 그러면 이걸 이용해서 조금 더 복잡한 인수 분해를 해,1214.47,11.01,6pQVhPBrfbw
279,보도록 하겠습니다 자 우리 곱셈 공식 중에 뭐가 있었냐 하면 이런 게,1220.649,5.341,6pQVhPBrfbw
280,있었어요,1225.48,6.9,6pQVhPBrfbw
281,니 거꾸로 써볼까요 ax 플라스 p 의 그 다음에 씨 x 플러스 뒤 씨가,1225.99,7.35,6pQVhPBrfbw
282,어디로 갔죠,1232.38,5.7,6pQVhPBrfbw
283,4 씨 x 플러스 t 예 를 곱하면 뭐가 되느냐,1233.34,11.64,6pQVhPBrfbw
284,이거 뭐 됐었죠 a 씨 x 제고 플러스 ad 플라스 b 씨의 x 그,1238.08,8.88,6pQVhPBrfbw
285,다음에 플라스 bd 가 된다,1244.98,7.23,6pQVhPBrfbw
286,이런게 있었습니다 금 예 좌 병과 우변 을 바꿔 썼으니까 얘는 이제부터,1246.96,7.65,6pQVhPBrfbw
287,인수분해 공식의 되어,1252.21,7.11,6pQVhPBrfbw
288,근데 이게 공식을 이용하면 쉽게 풀 수 있을것 같지만 사실 이런게,1254.61,9.84,6pQVhPBrfbw
289,어렵습니다 그래서 이것도 어떻게 하냐면 자의 예제를 하나 제가 만들어,1259.32,10.02,6pQVhPBrfbw
290,볼게요 6 액 쎄고 - ox - 6을 인수분해 해라 이런 문제가 있다고,1264.45,8.88,6pQVhPBrfbw
291,합시다 그러면 접근방법이 똑같아요,1269.34,9.51,6pQVhPBrfbw
292,그쵸 요 또 쓰는겁니다 요기다 세로로 세로로 쓰는데 자 았다,1273.33,10.199,6pQVhPBrfbw
293,x 는 쓰지 않고 개수 2 만 쓴다 그랬으니까 영이 육을 만들 수 있는,1278.85,5.64,6pQVhPBrfbw
294,방법,1283.529,3.99,6pQVhPBrfbw
295,고 경우를 우리가 쓰게 된거죠,1284.49,7.08,6pQVhPBrfbw
296,그래서 예를 들면 1과 6이 라고 쓰는 거예요 여기도 1과 6이 라고,1287.519,4.861,6pQVhPBrfbw
297,쓰는 겁니다,1291.57,5.19,6pQVhPBrfbw
298,그 다음에 어떻게 곱한다 고요 크로스로 고팠는데 자 여기는 - 6,1292.38,5.49,6pQVhPBrfbw
299,이었으니까,1296.76,5.43,6pQVhPBrfbw
300,요 두개 중에 하나는 음수가 돼야 됩니다 그래서 혹시 이렇게 붙일까,1297.87,8.61,6pQVhPBrfbw
301,이런 생각을 해보면 아크로스 곱하면 어떻게 되죠 크로스로 곱하면 여기는,1302.19,8.67,6pQVhPBrfbw
302,유기 고 여기는 - 수 있게요 자 더해서 x 의 계수가 나오는지 확인,1306.48,5.22,6pQVhPBrfbw
303,하세요,1310.86,6.9,6pQVhPBrfbw
304,아니죠 이거 아니라는 뜻입니다 그렇죠 그래서 이거를 시도를 해 보다 보면,1311.7,11.49,6pQVhPBrfbw
305,어 이 이쪽에 나오는 두 개의 수를 더해서 - 5 를 만들려면 이건,1317.76,10.289,6pQVhPBrfbw
306,어떻게 해야될까 이거를 여러번 하다보면 요 감히 싸 옵니다 얘는 2 3,1323.19,5.699,6pQVhPBrfbw
307,이구요,1328.049,6.441,6pQVhPBrfbw
308,그럼 여기는 3의 가 돼야 돼요 그 정 그러면 어떻게 되냐면 여기다가,1328.889,7.321,6pQVhPBrfbw
309,요걸 만들어 갑니다,1334.49,5.35,6pQVhPBrfbw
310,9화 5 이럴까 9화 4 이렇게 만든 거예요,1336.21,10.02,6pQVhPBrfbw
311,지금은 부은 지금 고려를 안 한 상태에요 근데 5 9화 사가 있으면,1339.84,12.27,6pQVhPBrfbw
312,어쨌든 5 를 만들어 내는게 가능 하겠구나 왜냐하면 그거 - 면 되니까,1346.23,10.26,6pQVhPBrfbw
313,잠깐만요 5 를 만들어 내는게 아니라 - 5 를 만들어야 되죠 그러면,1352.11,8.46,6pQVhPBrfbw
314,9화 4 가 있으면 - 5 를 만들어낼 수 있겠구나,1356.49,10.37,6pQVhPBrfbw
315,왜 여기가 - 면 되니까 그러면 여기 - 로 바꿔주시면 되는 겁니다,1360.57,11.989,6pQVhPBrfbw
316,됐죠 그럼 얘는 어떻게 쓸 수가 있느냐 자의 와 - 3 은요 e 는 원래,1366.86,11.34,6pQVhPBrfbw
317,x 가 옆에 있는건데 x 쓰기 귀찮아서 x 의 게 수만 쓴 거에요 그래서,1372.559,7.951,6pQVhPBrfbw
318,2x 로 써 주시면 되고요,1378.2,5.4,6pQVhPBrfbw
319,- 3 은 그냥 - 3 이렇게 써 주시면 됩니다,1380.51,6.15,6pQVhPBrfbw
320,됐죠 그 다음에 이 쪽은 당연히 뭐가 되겠어,1383.6,6.75,6pQVhPBrfbw
321,3 엑스트라 스 이렇게 된겁니다,1386.66,9.36,6pQVhPBrfbw
322,그래서 얘는 인수 분해를 하면 ex - 3 그 다음에 3 x 플러스,1390.35,6.99,6pQVhPBrfbw
323,이렇게 되요,1396.02,7.77,6pQVhPBrfbw
324,그래서 전개해 보면 6 x 제곱 플러스 4x 의 - 9 x 니까 - ox,1397.34,10.2,6pQVhPBrfbw
325,그럼 - 6 이렇게 된겁니다 태초,1403.79,8.7,6pQVhPBrfbw
326,작은 뜰이 이제 제가 이렇게 인수분해 를 하면 에 선생님 선생님 어 어,1407.54,9.66,6pQVhPBrfbw
327,이거 두 가지 여기도 두 가지 네가지 해서 지금 시도해볼 경우의 수가 몇,1412.49,6.54,6pQVhPBrfbw
328,가지 인데 이걸 금방 이렇게 찾아 냅니까,1417.2,6.78,6pQVhPBrfbw
329,이렇게 말씀들을 하시는데 하다보면 요 금방 찾았어요,1419.03,8.67,6pQVhPBrfbw
330,저는 여러번 해봤거든요 그 여러분 보다 빠른 것 뿐입니다,1423.98,8.04,6pQVhPBrfbw
331,그거 여러분들도 연습을 여러번 하시다 보면 저보다 더 빠르게 인수분해,1427.7,6.719,6pQVhPBrfbw
332,하실 수 있어 있어요 알겠죠,1432.02,5.61,6pQVhPBrfbw
333,자 그러면 문제 하나 드릴게요,1434.419,9.211,6pQVhPBrfbw
334,얘는 어떻게 하면 될까요 15 x 채고 그 다음에 플러스 8 x y,1437.63,9.24,6pQVhPBrfbw
335,그 다음에 - 12 에 와 이제 곧,1443.63,6.419,6pQVhPBrfbw
336,얘는 인수분해 를 어떻게 하면 될까 생각하시면 됩니다,1446.87,8.73,6pQVhPBrfbw
337,자 첫째 문자들은 고려 하지 않으셨어요 우린 계수 들만 갖고 놀면 됩니다,1450.049,12.031,6pQVhPBrfbw
338,그러면 15 는요 3 곱하기 5 가 아닐까 이런 생각을 하시면 되고요,1455.6,11.52,6pQVhPBrfbw
339,12 는요 아 이건 3 4 도 있고 6 이도 있는데 우린 지금 팔을,1462.08,7.09,6pQVhPBrfbw
340,만들어 내야 돼요 8,1467.12,6.16,6pQVhPBrfbw
341,그저 그러면 이 어떻게 될까 유끼 아,1469.17,9.06,6pQVhPBrfbw
342,이쪽에 6 이고 이쪽이 이면 크로스로 곱해 쓸 때 뭐가 나옵니까,1473.28,9.75,6pQVhPBrfbw
343,크로스 곱하면 여기는 12 고 여기는 18일 나오죠,1478.23,8.4,6pQVhPBrfbw
344,그러면 어느 쪽에 - 가 붙으면 이쪽에 - 가 붙으면 이 2를 더해서,1483.03,5.73,6pQVhPBrfbw
345,팔을 만들어 낼 수 있다,1486.63,8.55,6pQVhPBrfbw
346,딱 생각할 수 있습니다 되죠 그래서 여기 - 가 붙는 거에요 그러면,1488.76,10.77,6pQVhPBrfbw
347,어떻게 쓰면 되냐면 2 3은 요 3이 아니라 원래는 x 2개 가 여기,1495.18,6.27,6pQVhPBrfbw
348,있었다고 보셔야 됩니다,1499.53,5.91,6pQVhPBrfbw
349,그저 이쪽은 - 2 가 아니라 y 가 여기 1,1501.45,8.34,6pQVhPBrfbw
350,여기 하나 있다고 보셔야 되요 그러면 이쪽은 - 10 x y 가 되는,1505.44,6.78,6pQVhPBrfbw
351,거고 여기는 18 x y 가 되는 겁니다,1509.79,9.39,6pQVhPBrfbw
352,따라서 쓸 때에는 3 x - 2y 곱하기 ox 플러스 6화 이렇게 쓰셔야,1512.22,7.29,6pQVhPBrfbw
353,되요,1519.18,4.89,6pQVhPBrfbw
354,따라서 예를 인수 불의 하면 3 x - 2y,1519.51,8.7,6pQVhPBrfbw
355,그 다음에 곱하기 o 엑스트라 스 6 파이로 인수분해 가 됩니다,1524.07,8.67,6pQVhPBrfbw
356,그래서 15에 쎄고 플러스 18 x y,1528.21,9.0,6pQVhPBrfbw
357,그 다음에 - 얼마가 된거죠 10 x y 니까 8 x y 가 되고요,1532.74,8.25,6pQVhPBrfbw
358,이렇게 파면 - 12 y 제곱 되는 걸 알 수가 있습니다,1537.21,9.3,6pQVhPBrfbw
359,특히 초 얘기 되게 쉬워 보이지만 사실은 여러 번의 시행착오를 거쳐서,1540.99,10.86,6pQVhPBrfbw
360,이렇게 만들어지는 거예요 그 시행착오를 줄일 수 있는 방법은 연습 밖에,1546.51,6.3,6pQVhPBrfbw
361,없습니다,1551.85,6.18,6pQVhPBrfbw
362,했죠 여러분들 될 수 있으면 많은 문제를 풀어보면서 인수 분해 를 좀 더,1552.81,9.36,6pQVhPBrfbw
363,빠르게 할 수 있도록 훈련을 시켜야 됩니다 자기 자신의,1558.03,8.69,6pQVhPBrfbw
364,알겠습니까 자 이번 시간에 인수 분 의 첫 번째 시간 이었구요 가장,1562.17,9.45,6pQVhPBrfbw
365,기본적인 인수 분 의 공식 뜰에 대해서 잠깐 잠깐씩 살펴봤습니다 이,1566.72,10.33,6pQVhPBrfbw
366,중요합니다 인수분해 정말 중요합니다 앞으로 계속 사용할 거에요 그러니까,1571.62,8.58,6pQVhPBrfbw
367,그냥 잘 이해가 안 가지만 넘어가자,1577.05,7.5,6pQVhPBrfbw
368,이렇게 생각하지 마시고 이해도 하셔야 되고 연습도 무지 하게 하셔야,1580.2,5.1,6pQVhPBrfbw
369,됩니다,1584.55,3.08,6pQVhPBrfbw
370,알겠죠,1585.3,2.33,6pQVhPBrfbw
371,[음악],0.58,3.079,GJwTce0alZo
372,얼마 전에 6등급 그러다가 내년에,4.92,4.76,GJwTce0alZo
373,1등급 된 애들이 무진장 많아요,6.42,3.26,GJwTce0alZo
374,얄미운 사람,10.86,2.72,GJwTce0alZo
375,20년에 여러분 태어날 때부터,14.58,5.36,GJwTce0alZo
376,지금까지 난 공소박만했다고,16.44,3.5,GJwTce0alZo
377,죽을 때까지 ebs에서는 코끝까지,20.16,5.0,GJwTce0alZo
378,수업을 해야 되겠다는,21.9,3.26,GJwTce0alZo
379,많이 사랑해 주십시오,48.98,3.78,GJwTce0alZo
380,노래 제목이,54.379,3.421,GJwTce0alZo
381,미친 그런 느낌 저희 그 채널 이름만,59.66,6.84,GJwTce0alZo
382,명밖에 안 돼요,65.04,4.14,GJwTce0alZo
383,아직까지 실버버튼을까지 안 왔습니다,66.5,7.0,GJwTce0alZo
384,진경님은 구면입니다 제가 1993년,69.18,4.32,GJwTce0alZo
385,리틀엔젤스 예술에 관해 제가 현장이,75.799,4.96,GJwTce0alZo
386,있었습니다 참가모로 7번네,78.06,4.44,GJwTce0alZo
387,베스트 포즈상 베스트 포지션 그때,80.759,4.081,GJwTce0alZo
388,제가 현장이 있었어 왜 왜 아 일단,82.5,4.759,GJwTce0alZo
389,거기까지,84.84,2.419,GJwTce0alZo
390,[음악],89.25,4.54,GJwTce0alZo
391,[박수],90.7,3.09,GJwTce0alZo
392,저희가 2차 방정식을 못 나가고 있는,94.619,3.241,GJwTce0alZo
393,이유가,96.84,3.06,GJwTce0alZo
394,인수분해가 해결이 안 돼서 1차에,97.86,3.439,GJwTce0alZo
395,머물러 있고,99.9,3.62,GJwTce0alZo
396,있습니까,101.299,4.661,GJwTce0alZo
397,많이 있네요 충분히 가능합니다,103.52,7.72,GJwTce0alZo
398,[박수],105.96,8.22,GJwTce0alZo
399,다항식 이런 말 들어봤어요 다식이,111.24,6.839,GJwTce0alZo
400,여러 개 있는게 다음이잖아요 일단,114.18,3.899,GJwTce0alZo
401,x + y + 3,121.02,4.139,GJwTce0alZo
402,-,123.899,3.301,GJwTce0alZo
403,5X +,125.159,4.621,GJwTce0alZo
404,y² 막 이렇게 돼 있어 그러면 항이,127.2,5.22,GJwTce0alZo
405,몇 개 있는 거냐면 하나,129.78,3.599,GJwTce0alZo
406,둘,132.42,1.8,GJwTce0alZo
407,셋,133.379,4.461,GJwTce0alZo
408,넷 다섯 개 있는 거거든요,134.22,3.62,GJwTce0alZo
409,플러스나 마이너스로 연결된 각각을,138.959,3.601,GJwTce0alZo
410,항이라 그래요,141.06,2.1,GJwTce0alZo
411,그러니까,142.56,1.92,GJwTce0alZo
412,얘랑 얘랑 플러스로 연결되어 있고,143.16,2.4,GJwTce0alZo
413,얘랑 얘랑 플러스 얘랑 얘랑,144.48,2.52,GJwTce0alZo
414,마이너스랑 얘랑 얘랑 플러스로,145.56,2.399,GJwTce0alZo
415,연결되어 있잖아,147.0,2.819,GJwTce0alZo
416,그러니까 항은 이거는 x라는 항,147.959,4.92,GJwTce0alZo
417,y라는 항 3이라는 항 -ox 얘는,149.819,5.28,GJwTce0alZo
418,y 제곱이라는 이렇게 얘기하는 거예요,152.879,3.301,GJwTce0alZo
419,요렇게 돼 있으면,155.099,3.901,GJwTce0alZo
420,x의 제곱 마이너스 4x+3 그럼,156.18,4.919,GJwTce0alZo
421,항이 몇 개 있어요 세 개 있는,159.0,3.959,GJwTce0alZo
422,거예요 여기서 조심해야 될 것은,161.099,4.021,GJwTce0alZo
423,4x라는 항이 아니라 부호까지 항상,162.959,3.841,GJwTce0alZo
424,같이 가요,165.12,2.58,GJwTce0alZo
425,첫 번째는,166.8,2.4,GJwTce0alZo
426,x 제곱 그 다음에는,167.7,4.319,GJwTce0alZo
427,-4x 그 다음에는 플러 이렇게 하면,169.2,6.56,GJwTce0alZo
428,3개가 있는 거예요 어렵지 않잖아요,172.019,3.741,GJwTce0alZo
429,그런데 x 제곱이라는 말 자체는 x를,176.04,6.0,GJwTce0alZo
430,몇 번 곱한 거야 두 번 곱한 거죠,178.92,4.679,GJwTce0alZo
431,x를 두 번 곱해서 x에 대해서,182.04,4.14,GJwTce0alZo
432,제곱이라 그러는데요 2라는 글자를,183.599,4.321,GJwTce0alZo
433,차수라 그래요 차수,186.18,3.62,GJwTce0alZo
434,차라 그래 차 이걸 뭐라고 그러냐면,187.92,3.959,GJwTce0alZo
435,2차다 이렇게 얘기해 x에 대한,189.8,4.98,GJwTce0alZo
436,이차항이다,191.879,2.901,GJwTce0alZo
437,[음악],195.35,3.49,GJwTce0alZo
438,그러니까 곱한 횟수 y 제곱이라,196.8,5.12,GJwTce0alZo
439,그러면 y를 몇 번 못 한 거예요,198.84,3.08,GJwTce0alZo
440,그래서 이걸 y에 대한 2차 예를,203.12,5.199,GJwTce0alZo
441,x에 대한 2차다 이렇게 얘기하고요,206.099,3.661,GJwTce0alZo
442,얘를 뭐라 그러느냐 아까,208.319,2.521,GJwTce0alZo
443,항,209.76,1.979,GJwTce0alZo
444,항,210.84,2.16,GJwTce0alZo
445,항 이랬잖아요,211.739,4.201,GJwTce0alZo
446,얘를 x에 관한 2차항,213.0,4.68,GJwTce0alZo
447,항들도 이름이 붙는 건데,215.94,4.62,GJwTce0alZo
448,차수를 보면서 얘는 몇 차항 1차항,217.68,4.32,GJwTce0alZo
449,이렇게 얘기하는 거야 얘를 뭐라고,220.56,3.959,GJwTce0alZo
450,부르게요 아무것도 없잖아요,222.0,4.08,GJwTce0alZo
451,숫자 하나밖에 없잖아 이런 것들,224.519,3.601,GJwTce0alZo
452,사람들 뭐라 그러냐면 상수라 그래요,226.08,5.719,GJwTce0alZo
453,상수항 이렇게 얘기를 해요,228.12,3.679,GJwTce0alZo
454,향이 총 몇 개 있어요 세 개,236.159,3.78,GJwTce0alZo
455,있잖아요 이런 것들을 사람들은 뭐라,237.84,2.88,GJwTce0alZo
456,그러냐면,239.939,2.52,GJwTce0alZo
457,항이 여러 개 있는 식이라 그래서,240.72,4.68,GJwTce0alZo
458,x에 대한 다항식이다 이렇게 얘기를,242.459,3.681,GJwTce0alZo
459,하는 거예요,245.4,4.5,GJwTce0alZo
460,아주 중요한 개념이에요 어렵지 않죠,246.14,4.84,GJwTce0alZo
461,과외 안 하시죠,249.9,2.82,GJwTce0alZo
462,과외한지가 20년도 넘은 거 같아요,250.98,3.78,GJwTce0alZo
463,얼마예요,252.72,3.18,GJwTce0alZo
464,진짜 궁금해서,254.76,2.879,GJwTce0alZo
465,인터넷 강세한 이후부터는 과외를 해본,255.9,4.04,GJwTce0alZo
466,적이 없어요,257.639,5.581,GJwTce0alZo
467,이거 잘 나오는지 봐서 반응 좋으면,259.94,4.72,GJwTce0alZo
468,승계 tv도 구독자들 갑자기 확,263.22,3.8,GJwTce0alZo
469,올라가고,264.66,2.36,GJwTce0alZo
470,둥둥 내 사랑 이렇게 가는 거예요 아,272.52,6.799,GJwTce0alZo
471,[박수],276.11,3.209,GJwTce0alZo
472,여러가지가 잘 섞여 있네요,282.24,2.899,GJwTce0alZo
473,나는 12시까지 무조건 2차 방식을,285.44,4.12,GJwTce0alZo
474,만들어야 되는 거야 이거 몇 차에요,288.0,4.56,GJwTce0alZo
475,이거를,289.56,3.0,GJwTce0alZo
476,x에 관한 가장 높은 차수가 2차죠,299.22,5.16,GJwTce0alZo
477,이거를 사람들은 2차식이다 이렇게,301.979,3.261,GJwTce0alZo
478,얘기를,304.38,3.659,GJwTce0alZo
479,해요이 안에서 가장 높은 차수를,305.24,4.44,GJwTce0alZo
480,가지고 2차식이라고 제목을 붙여요,308.039,3.421,GJwTce0alZo
481,여기에 만약에,309.68,3.16,GJwTce0alZo
482,x의 세제곱 마이너스 이렇게 돼,311.46,5.72,GJwTce0alZo
483,있으면 항 몇 개네 개네 개네 개,312.84,4.34,GJwTce0alZo
484,[음악],317.3,3.55,GJwTce0alZo
485,얘는 x에 관한 몇 차씩 3차식,321.0,4.8,GJwTce0alZo
486,3차식 이콜 0으로 되어 있는 것을,322.979,5.78,GJwTce0alZo
487,3차 방정식 이렇게 읽고,325.8,5.88,GJwTce0alZo
488,2차식 이퀄영 형태로 되어 있는 것을,328.759,4.961,GJwTce0alZo
489,2차 방정식 이렇게 있는 거예요,331.68,4.14,GJwTce0alZo
490,그래서 우리가 2차 방정식을,333.72,4.259,GJwTce0alZo
491,공부하려면 일단 얘네들의 이름을,335.82,5.099,GJwTce0alZo
492,알아야 된다라는 얘기고 이걸 또 하기,337.979,4.621,GJwTce0alZo
493,위해서는 맨 처음에 인수분해를 할 줄,340.919,2.701,GJwTce0alZo
494,알아야 되는데,342.6,2.159,GJwTce0alZo
495,인수분해를 할 줄 알기 위해서는,343.62,3.37,GJwTce0alZo
496,전개라고 들어봤어요 여러분 전개,344.759,2.771,GJwTce0alZo
497,[음악],346.99,1.76,GJwTce0alZo
498,[박수],347.53,6.249,GJwTce0alZo
499,[음악],348.75,5.029,GJwTce0alZo
500,그러니까 예를 들어서,355.139,3.601,GJwTce0alZo
501,a에 대해서 b+c,356.4,3.6,GJwTce0alZo
502,b+c가,358.74,3.54,GJwTce0alZo
503,요렇게 가로로 묶여 있으니까요,360.0,4.199,GJwTce0alZo
504,아무것도 없다라는 얘기는 곱하라는,362.28,4.08,GJwTce0alZo
505,얘기니까이 a를 가지고 b에다가 한번,364.199,3.241,GJwTce0alZo
506,곱하고 a도 한 번 곱하는 거죠,366.36,2.339,GJwTce0alZo
507,그래서,367.44,2.72,GJwTce0alZo
508,a에다 b를 곱하면 뭐가 되고 시작,368.699,3.961,GJwTce0alZo
509,이렇게 쓰면 되고 a에다 c를 곱하면,370.16,4.9,GJwTce0alZo
510,뭐가 돼 시작 이렇게,372.66,3.479,GJwTce0alZo
511,에이씨,375.06,3.66,GJwTce0alZo
512,그러면 봐봐 잘 들어봐요,376.139,5.28,GJwTce0alZo
513,얘는 항이 두 개지만 개를 가루를,378.72,4.8,GJwTce0alZo
514,씌워 놨으니까 얘는 항이 하나거든 한,381.419,3.72,GJwTce0alZo
515,뭉탱이로 볼 수 있거든,383.52,4.5,GJwTce0alZo
516,걔랑 a랑 곱해놨으니까이 전체는,385.139,4.5,GJwTce0alZo
517,합이나 차로 이루어진게 아니라 곱으로,388.02,3.6,GJwTce0alZo
518,이루어진 거예요 내가 아까 이런 얘기,389.639,3.441,GJwTce0alZo
519,했었잖아,391.62,4.38,GJwTce0alZo
520,x-2x 제곱 y 이렇게 돼 있으면,393.08,6.0,GJwTce0alZo
521,항은 몇 개 있는 거라 그랬어,396.0,3.08,GJwTce0alZo
